"","num","A_Year_Built","A_Construction_Quality","A_Building_Condition","A_HVAC","A_Building_Type","A_Gross_Building_Area","A_Net_Leaseable_Area"
"9884",50676460,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9885",50676470,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9886",50676440,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9887",50676450,"2000","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"9888",50676420,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9889",50676430,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9890",50676400,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9891",50676410,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"9892",50200100,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9893",50200110,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9894",50200120,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9895",50200130,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9896",50200140,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9897",50200150,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9898",50200160,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9899",50200170,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9900",50200180,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9901",50200190,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9902",50200200,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9903",50200210,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9904",50200220,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9905",50200230,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9906",50200240,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9907",50200250,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9908",50200260,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9909",50200270,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9910",50200280,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9911",50200290,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9912",50200300,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9913",50200350,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9914",50200360,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9915",50200370,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9916",50200380,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9917",50200390,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9918",50200400,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9919",50200410,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9920",50200420,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9921",50200430,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9922",50200440,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9923",50200450,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9924",50200460,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9925",50200470,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9926",50200480,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9927",50200490,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9928",50200500,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9929",50200510,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9930",50200520,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9931",50200530,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9932",50200540,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9933",50200550,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9934",50200560,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9935",50200570,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9936",50200580,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9937",50200590,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9938",50200600,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9939",50200610,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9940",50200620,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9941",50200630,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9942",50200640,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9943",50200650,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9944",50200660,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9945",50200670,"1965","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"9946",45240000,"1954","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"9947",45072000,"1954","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"9948",45088000,"1954","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"9949",60039520,"2022","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","APARTMENT > 3 STORIES","104,419","100,908"
"9950",16300500,"1946","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"9951",50314710,"1990","AVERAGE PLUS","GOOD","COMPLETE HVAC","GOVERNMENT BUILDING","234,226","0"
"9952",50314720,"","UNKNOWN","UNKNOWN","","","1","0"
"9953",50314700,"0","GOOD","GOOD","WARM AND COOL AIR ZONE","APARTMENTS (HI-RISE)","1","0"
"9954",50325310,"","UNKNOWN","UNKNOWN","","","1","0"
"9955",50263220,"","UNKNOWN","UNKNOWN","","","1","0"
"9956",50694620,"2008","VERY GOOD","EXCELLENT","WARM AND COOL AIR ZONE","OFFICE BUILDING","262,018","0"
"9957",60017280,"2008","VERY GOOD","VERY GOOD","COMPLETE HVAC","OFFICE BUILDING","98,622","0"
"9958",60017290,"2008","VERY GOOD","VERY GOOD","COMPLETE HVAC","OFFICE BUILDING","24,629","0"
"9959",60017300,"2008","VERY GOOD","VERY GOOD","COMPLETE HVAC","RETAIL STORE","4,553","0"
"9960",60017310,"2008","VERY GOOD","VERY GOOD","COMPLETE HVAC","OFFICE BUILDING","121,912","0"
"9961",60009270,"2007","VERY GOOD","GOOD","WARM AND COOL AIR ZONE","OFFICE BUILDING","215,780","88,736"
"9962",51000000,"2008","EXCELLENT","EXCELLENT","WARM AND COOL AIR ZONE","HOTEL","126,390","0"
"9963",50592710,"1980","VERY GOOD","GOOD","HEAT PUMP","GROUP CARE HOMES","20,000","0"
"9964",50211510,"","UNKNOWN","UNKNOWN","","","1","0"
"9965",50211520,"","UNKNOWN","UNKNOWN","","","1","0"
"9966",50211530,"2008","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","1","0"
"9967",50672290,"2006","AVERAGE","AVERAGE","NONE","PARKING LEVELS","960,508","0"
"9968",60042010,"2021","EXCELLENT","EXCELLENT","CENTRAL AIR TO AIR","OFFICE BUILDING","395,000","0"
"9969",60042020,"","EXCELLENT","EXCELLENT","","","1","0"
"9970",60030750,"2020","EXCELLENT","EXCELLENT","WARM AND COOL AIR ZONE","SUPERMARKET","989,384","752,323"
"9971",60042030,"","EXCELLENT","EXCELLENT","","","1","0"
"9972",50633120,"","UNKNOWN","UNKNOWN","","","1","0"
"9973",44168125,"","VERY GOOD PLUS","AVERAGE","","","1","0"
"9974",44168115,"","VERY GOOD PLUS","AVERAGE","","","1","0"
"9975",44168120,"","VERY GOOD PLUS","AVERAGE","","","1","0"
"9976",60035190,"2016","EXCELLENT","EXCELLENT","COMPLETE HVAC","DORMITORY RESIDENCE HALLS","10,596","0"
"9977",60035180,"2017","EXCELLENT","EXCELLENT","COMPLETE HVAC","DORMITORY RESIDENCE HALLS","15,894","0"
"9978",60035200,"2016","EXCELLENT","EXCELLENT","COMPLETE HVAC","DORMITORY RESIDENCE HALLS","10,596","0"
"9979",60035170,"2017","EXCELLENT","EXCELLENT","COMPLETE HVAC","DORMITORY RESIDENCE HALLS","15,894","0"
"9980",16960500,"1958","GOOD","AVERAGE","PACKAGE UNIT","RETAIL STORE","1,926","0"
"9981",14643000,"1963","GOOD","AVERAGE","HEAT PUMP INDIVIDUAL UNIT","MULTIPLE - RESIDENTIAL","17,292","0"
"9982",14642000,"","UNKNOWN","UNKNOWN","","","1","0"
"9983",14642500,"","UNKNOWN","UNKNOWN","","","1","0"
"9984",14664000,"","UNKNOWN","UNKNOWN","","","1","0"
"9985",60031140,"2014","VERY GOOD PLUS","EXCELLENT","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"9986",60031150,"2014","VERY GOOD PLUS","EXCELLENT","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"9987",60028170,"1925","GOOD","GOOD","HOT WATER","MULTIPLE - RESIDENTIAL","2,618","0"
"9988",50661150,"","UNKNOWN","UNKNOWN","","","35,253","0"
"9989",60024940,"2013","VERY GOOD","EXCELLENT","HEAT PUMP INDIVIDUAL UNIT","LUXURY APARTMENTS HI-RISE","303,569","231,340"
"9990",14669000,"1945","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","61,200","0"
"9991",13409500,"1952","GOOD","GOOD","PACKAGE UNIT","BANK","2,081","1,910"
"9992",13417500,"","UNKNOWN","UNKNOWN","","","1","0"
"9993",13417000,"1967","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","6,588","6,588"
"9994",13427120,"1966","EXCELLENT","VERY GOOD","PACKAGE UNIT","DRUG STORE","11,882","0"
"9995",13365500,"1995","GOOD","GOOD","COMPLETE HVAC","HEALTH CLUB","28,101","0"
"9996",13427140,"1965","EXCELLENT","EXCELLENT","PACKAGE UNIT","SUPERMARKET","17,661","0"
"9997",13365000,"2012","GOOD","GOOD","NONE","BATH HOUSES","1,040","0"
"9998",13429500,"1967","GOOD","VERY GOOD","PACKAGE UNIT","OFFICE BUILDING","11,540","0"
"9999",13530000,"1952","GOOD","GOOD","PACKAGE UNIT","INDUSTRIAL FLEX MALL BUILDING","10,884","0"
"10000",14665000,"1965","GOOD","AVERAGE","HEAT PUMP","MULTIPLE - RESIDENTIAL","9,123","0"
"10001",60023150,"2012","AVERAGE PLUS","EXCELLENT","CENTRAL AIR TO AIR","APARTMENT <= 3 STORIES","3,588","0"
"10002",12810500,"","UNKNOWN","UNKNOWN","","","1","0"
"10003",60042470,"2020","EXCELLENT","EXCELLENT","HEAT PUMP INDIVIDUAL UNIT","LUXURY APARTMENTS HI-RISE","172,342","0"
"10004",60042540,"2020","EXCELLENT","EXCELLENT","HEAT PUMP INDIVIDUAL UNIT","LUXURY APARTMENTS HI-RISE","172,342","0"
"10005",60042560,"2020","EXCELLENT","EXCELLENT","HEAT PUMP INDIVIDUAL UNIT","LUXURY APARTMENTS HI-RISE","172,342","0"
"10006",12806000,"1951","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ RES UNITS","15,120","0"
"10007",12806500,"1951","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ RES UNITS","6,400","0"
"10008",12805000,"1955","GOOD PLUS","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","3,200","0"
"10009",50323100,"2024","VERY GOOD","EXCELLENT","HEAT PUMP INDIVIDUAL UNIT","APARTMENTS (HI-RISE)","286,243","0"
"10010",50517300,"1990","GOOD","GOOD","HOT CHILLED WATER","OFFICE BUILDING","115,000","107,850"
"10011",60033010,"2016","VERY GOOD","EXCELLENT","PACKAGE UNIT","NEIGHBORHOOD SHOPPING CENTER","50,942","0"
"10012",60035450,"2016","VERY GOOD","EXCELLENT","HEAT PUMP INDIVIDUAL UNIT","LUXURY APARTMENTS HI-RISE","272,057","0"
"10013",12177500,"1950","GOOD","GOOD","PACKAGE UNIT","SUPERMARKET","17,388","0"
"10014",12156000,"1946","GOOD","GOOD","COMPLETE HVAC","RESTAURANT","7,200","0"
"10015",12156500,"1946","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","3,740","0"
"10016",12155500,"1946","VERY GOOD","GOOD","COMPLETE HVAC","RESTAURANT","2,530","0"
"10017",12155000,"1946","GOOD","GOOD","COMPLETE HVAC","RESTAURANT","2,530","0"
"10018",12154500,"1935","GOOD PLUS","GOOD","PACKAGE UNIT","RETAIL STORE","3,312","0"
"10019",11716000,"1942","GOOD","FAIR","PACKAGE UNIT","MIXED RETAIL W/ RES UNITS","2,898","0"
"10020",50628240,"2007","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","11","0"
"10021",60022200,"2012","AVERAGE PLUS","EXCELLENT","CENTRAL AIR TO AIR","APARTMENT <= 3 STORIES","3,621","0"
"10022",60022160,"2012","AVERAGE PLUS","EXCELLENT","CENTRAL AIR TO AIR","APARTMENT <= 3 STORIES","3,621","0"
"10023",60023120,"2013","AVERAGE PLUS","EXCELLENT","CENTRAL AIR TO AIR","APARTMENT <= 3 STORIES","3,588","0"
"10024",60026240,"2014","AVERAGE PLUS","EXCELLENT","CENTRAL AIR TO AIR","APARTMENT <= 3 STORIES","3,588","0"
"10025",16102000,"","UNKNOWN","UNKNOWN","","","1","0"
"10026",16101500,"2015","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","1","0"
"10027",38336050,"1965","GOOD","GOOD","WARM AND COOL AIR ZONE","APARTMENTS (HI-RISE)","1","0"
"10028",38344000,"","UNKNOWN","UNKNOWN","","","1","0"
"10029",38344010,"","UNKNOWN","UNKNOWN","","","1","0"
"10030",38416000,"1963","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"10031",38400000,"","UNKNOWN","UNKNOWN","","","1","0"
"10032",14986000,"","FAIR","UNKNOWN","","","1","0"
"10033",14694000,"1963","GOOD","AVERAGE","HEAT PUMP INDIVIDUAL UNIT","MULTIPLE - RESIDENTIAL","11,248","0"
"10034",60042040,"","UNKNOWN","UNKNOWN","","","1","0"
"10035",14701500,"1955","AVERAGE","AVERAGE","HOT WATER","MULTIPLE - RESIDENTIAL","15,930","0"
"10036",50170600,"","UNKNOWN","UNKNOWN","","","1","0"
"10037",50667390,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10038",50667400,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10039",50667410,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10040",50667420,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10041",50667430,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10042",50667440,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10043",50667450,"2000","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"10044",50667460,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10045",50667470,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10046",50667480,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10047",50661130,"","UNKNOWN","UNKNOWN","","","1","0"
"10048",50667490,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10049",50667500,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10050",50669480,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10051",50669490,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10052",50669500,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10053",50669510,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10054",50669520,"2000","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"10055",50669530,"2000","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"10056",50669540,"2000","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO <= 3 STORIES",NA,NA
"10057",50669550,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10058",50669560,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10059",50669570,"2000","VERY GOOD","VERY GOOD","ELECTRIC BASEBOARD","CONDO <= 3 STORIES",NA,NA
"10060",11957500,"","VERY GOOD PLUS","AVERAGE","","","1","0"
"10061",16337500,"1940","GOOD","VERY GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","7,038","0"
"10062",16337000,"1940","GOOD","VERY GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","7,038","0"
"10063",16317500,"1940","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"10064",50448100,"1965","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","7,650","0"
"10065",16336000,"1940","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"10066",16318000,"1940","GOOD","GOOD","HEAT PUMP INDIVIDUAL UNIT","MULTIPLE - RESIDENTIAL","6,624","0"
"10067",16335500,"1940","GOOD","VERY GOOD","HEAT PUMP INDIVIDUAL UNIT","MULTIPLE - RESIDENTIAL","6,900","0"
"10068",16318500,"1940","GOOD","GOOD","HEAT PUMP INDIVIDUAL UNIT","MULTIPLE - RESIDENTIAL","10,014","0"
"10069",16319000,"1940","GOOD","GOOD","HEAT PUMP INDIVIDUAL UNIT","MULTIPLE - RESIDENTIAL","7,059","0"
"10070",16319500,"1940","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","7,038","7,038"
"10071",13079500,"","GOOD PLUS","UNKNOWN","","","1","0"
"10072",60049010,"1960","AVERAGE PLUS","GOOD","HEAT PUMP","CHURCH","1,983","0"
"10073",17713000,"","UNKNOWN","UNKNOWN","","","1","0"
"10074",17739010,"","UNKNOWN","UNKNOWN","","","1","0"
"10075",60040310,"1989","GOOD","GOOD","PACKAGE UNIT","MINI WAREHOUSE","112,064","0"
"10076",60040280,"2023","VERY GOOD PLUS","VERY GOOD","HEAT PUMP INDIVIDUAL UNIT","APARTMENTS (HI-RISE)","299,852","267,954"
"10077",15845000,"","UNKNOWN","UNKNOWN","","","1","0"
"10078",50311000,"1981","AVERAGE PLUS","GOOD","HOT CHILLED WATER","OFFICE BUILDING","45,725","42,653"
"10079",50311010,"1980","GOOD PLUS","GOOD","HEAT PUMP INDIVIDUAL UNIT","MIXED RETAIL W/ OFFICE UNITS","10,857","10,857"
"10080",50311020,"1981","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","1,804","0"
"10081",50311030,"1981","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","1,804","0"
"10082",50311040,"1981","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","5,428","0"
"10083",50311050,"1981","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","1,694","0"
"10084",50311060,"1981","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","1,694","0"
"10085",50311070,"1981","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","1,694","0"
"10086",50311080,"1980","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","5,428","0"
"10087",50311090,"1980","GOOD","GOOD","PACKAGE UNIT","OFFICE BUILDING","4,720","0"
"10088",12081525,"1972","AVERAGE PLUS","GOOD","PACKAGE UNIT","OFFICE BUILDING","2,000","0"
"10089",12150000,"1870","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ RES UNITS","4,080","0"
"10090",12074520,"1800","VERY GOOD PLUS","AVERAGE","RADIATOR W/AC","2.25 STORY FIN","5,770","0"
"10091",10798000,"1950","AVERAGE","GOOD","COMPLETE HVAC","DAY CARE CENTER","3,600","0"
"10092",60012850,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10093",60012860,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10094",60012870,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10095",60012880,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10096",60012890,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10097",60012900,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10098",60012910,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10099",60012920,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10100",60012930,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10101",60013050,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10102",60013060,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10103",60013070,"2008","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10104",60013080,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10105",60013090,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10106",60013100,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10107",60013110,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10108",60013120,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10109",60013130,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10110",60013140,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10111",60013380,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10112",60013390,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10113",60013400,"2008","VERY GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10114",60013410,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10115",60013420,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10116",60013430,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10117",60013440,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10118",60013450,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10119",60013460,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10120",60013470,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10121",60013480,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10122",60013490,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10123",60013500,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10124",60013510,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10125",60013520,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"10126",60013530,"2008","VERY GOOD","EXCELLENT","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
