num,sale_year,sale_price
50468430,9/23/1985,"$39,900 "
50468430,4/30/1985,"$76,000 "
50468440,8/12/2022,"$220,000 "
50468440,9/26/2014,"$105,000 "
50468440,4/5/2001,"$52,000 "
50468440,4/26/1985,"$63,000 "
50468440,9/26/1984,$0 
50468450,5/13/2005,"$197,000 "
50468450,4/30/1996,$0 
50468450,6/20/1985,"$61,740 "
50468460,5/2/2003,"$82,500 "
50468460,6/27/1985,"$80,900 "
50468460,9/26/1984,$0 
50468470,8/11/2005,"$278,000 "
50468470,2/27/2003,$0 
50468470,6/28/2002,"$98,000 "
50468480,7/18/2003,"$95,000 "
50468480,8/20/2002,"$58,500 "
50468480,5/23/1985,"$63,000 "
50468490,10/22/2014,"$178,000 "
50468490,7/28/2009,"$173,000 "
50468490,3/19/2004,"$155,000 "
50468490,9/26/2003,"$95,000 "
50468490,4/21/1988,$0 
50468500,6/15/2011,"$120,000 "
50468500,10/1/2010,"$245,845 "
50468500,9/10/2001,$0 
50468500,8/28/2001,"$99,000 "
50468500,5/5/1992,"$89,500 "
50468510,12/21/2018,"$160,000 "
50468510,10/5/2012,"$110,000 "
50468510,7/22/2011,"$115,200 "
50468510,10/25/2005,$0 
50468510,8/31/1989,"$72,000 "
50468510,5/2/1989,"$54,600 "
50468510,6/14/1985,"$61,750 "
50468520,5/11/2005,"$220,000 "
50468520,8/28/1989,"$82,000 "
50468520,5/14/1985,"$77,600 "
50468530,1/11/2021,"$223,000 "
50468530,5/25/2016,"$175,000 "
50468530,7/7/2011,"$137,000 "
50468530,9/18/2009,$0 
50468530,9/5/2000,"$347,775 "
50468530,5/11/2000,"$41,250 "
50468530,6/21/1985,"$78,375 "
50468540,5/17/2016,"$133,000 "
50468540,4/15/2005,"$191,050 "
50468540,8/28/1989,"$72,000 "
50468540,5/2/1989,"$50,400 "
50468550,4/27/2009,"$158,397 "
50468550,7/25/2008,"$174,704 "
50468550,5/27/2005,"$197,000 "
50468550,5/13/2005,"$197,000 "
50468550,4/30/1996,$0 
50468560,9/27/2006,"$260,000 "
50468560,9/19/2003,"$136,500 "
50468560,6/13/1985,"$78,000 "
50468560,9/26/1984,$0 
50468570,9/30/2013,"$177,000 "
50468570,4/29/2010,"$181,500 "
50468570,1/2/2009,"$153,000 "
50468570,9/12/2008,"$160,000 "
50468570,8/27/2004,"$161,195 "
50468570,6/24/1985,"$80,500 "
50468570,9/26/1984,$0 
50468580,4/11/2005,"$183,000 "
50468580,1/7/2004,"$100,000 "
50468580,12/15/2000,"$47,500 "
50468590,3/14/2019,"$150,100 "
50468590,1/16/2019,"$135,915 "
50468590,8/29/2005,"$225,000 "
50468590,7/3/2002,"$60,000 "
50468590,6/25/1985,$0 
50468600,5/16/1985,"$81,242 "
50468600,9/26/1984,$0 
50468610,5/16/2023,"$230,000 "
50468610,8/17/2022,"$257,705 "
50468610,8/31/2005,"$240,000 "
50468610,10/25/1990,"$91,000 "
50468610,5/10/1985,"$79,282 "
50468620,10/4/2001,"$47,050 "
50468620,8/1/1999,$0 
50468620,11/30/1990,"$79,000 "
50468630,12/28/2010,$0 
50468630,11/3/2010,"$140,000 "
50468630,6/18/2010,"$159,916 "
50468630,1/31/2005,"$213,000 "
50468630,1/11/2002,$0 
50468630,9/24/1998,"$30,050 "
50468640,2/24/2023,"$359,900 "
50468640,1/27/2021,"$339,900 "
50468640,3/3/2017,"$285,000 "
50468640,4/14/2016,"$175,000 "
50468640,11/11/2015,"$182,750 "
50468640,6/16/2005,"$200,000 "
50468640,2/3/1993,$0 
50468640,5/30/1985,"$83,202 "
50468650,10/9/2019,"$195,000 "
50468650,9/16/2013,"$105,000 "
50468650,9/18/2009,$0 
50468650,9/5/2000,"$347,775 "
50468650,5/11/2000,"$32,250 "
50468650,6/21/1985,"$61,750 "
50468660,11/22/2019,"$260,000 "
50468660,9/16/2013,"$125,000 "
50468660,9/18/2009,$0 
50468660,9/5/2000,"$347,775 "
50468660,2/11/2000,"$30,000 "
50468660,6/18/1985,"$80,500 "
50468670,9/24/2004,"$181,000 "
50468670,4/20/2004,"$155,000 "
50468670,3/4/2004,"$143,000 "
50468680,1/10/2024,"$235,000 "
50468680,9/2/2022,"$200,000 "
50468680,7/1/2005,"$215,000 "
50468680,10/9/2003,"$91,500 "
50468680,10/9/2003,$0 
50468690,6/16/2022,"$199,876 "
50468690,8/4/2021,"$206,000 "
50468690,8/29/2007,"$185,000 "
50468690,8/13/2004,"$150,000 "
50468690,9/21/1993,$0 
50468690,6/29/1992,"$57,450 "
50468700,5/11/2004,$0 
50468700,1/29/2003,"$114,900 "
50468700,12/2/2002,"$90,200 "
50468710,3/14/2025,"$320,000 "
50468710,10/27/2017,"$199,400 "
50468710,7/15/2003,"$135,000 "
50468710,7/11/2002,"$80,000 "
50468710,6/24/2002,"$72,000 "
50468720,11/23/2020,"$184,321 "
50468720,4/22/2020,"$170,000 "
50468720,2/6/2017,"$140,000 "
50468720,10/24/2016,"$131,458 "
50468720,2/9/2005,"$169,000 "
50468720,10/27/2004,"$140,000 "
50468720,11/4/2003,$0 
50468730,5/22/2024,"$235,000 "
50468730,8/20/2018,"$159,000 "
50468730,8/30/2012,"$107,000 "
50468730,6/3/2005,"$205,000 "
50468730,5/17/1999,"$29,000 "
50468730,6/15/1990,"$67,000 "
50468740,3/18/2019,"$225,000 "
50468740,5/24/2012,"$144,000 "
50468740,4/11/2007,$0 
50468740,7/15/2004,"$180,000 "
50468740,9/5/2000,"$347,775 "
50468740,5/11/2000,"$34,500 "
50468750,4/8/2016,"$200,000 "
50468750,8/22/2002,"$58,750 "
50468750,7/28/1987,"$87,500 "
50468750,2/4/1987,"$63,600 "
50468760,5/4/2021,"$216,500 "
50468760,8/6/2018,"$154,000 "
50468760,5/24/2012,"$107,000 "
50468760,7/15/1985,"$72,500 "
50468760,9/26/1984,$0 
50468770,1/13/2022,"$291,000 "
50468770,6/7/2017,"$210,000 "
50468770,8/27/2009,$0 
50468770,10/7/2008,$0 
50468770,7/23/2008,"$171,000 "
50468770,5/8/2008,"$212,000 "
50468770,12/30/2006,$0 
50468770,9/26/2006,"$252,500 "
50468770,2/4/2005,"$204,000 "
50468770,6/24/2002,"$72,000 "
50468770,3/6/2000,$0 
50468780,12/11/2002,"$110,000 "
50468780,4/20/1999,"$40,000 "
50468780,12/1/1994,"$40,350 "
50468790,4/29/1998,"$36,000 "
50468790,8/18/1997,"$29,400 "
50468790,7/31/1991,"$67,000 "
50468800,8/27/2002,"$106,500 "
50468800,11/8/2001,"$95,000 "
50468800,4/26/1985,"$80,000 "
50468810,6/30/2020,"$225,500 "
50468810,10/18/2007,"$203,000 "
50468810,7/30/2004,"$160,000 "
50468810,6/7/1985,"$71,500 "
50468810,9/26/1984,$0 
50468820,8/17/2004,"$162,000 "
50468820,2/21/2003,"$80,000 "
50468820,5/24/1985,"$62,700 "
50468830,3/31/2005,"$184,000 "
50468830,5/1/1985,"$63,700 "
50468830,9/26/1984,$0 
50468840,9/22/2008,"$158,000 "
50468840,8/21/2008,"$146,814 "
50468840,8/11/2006,$0 
50468840,8/11/2006,"$259,900 "
50468840,6/25/2001,"$56,000 "
50468840,6/26/1985,"$77,397 "
50468840,9/26/1984,$0 
50468850,3/13/2025,$0 
50468850,5/2/1985,"$71,500 "
50468850,9/26/1984,$0 
50468860,7/14/2023,"$228,000 "
50468860,12/3/2004,"$165,000 "
50468860,10/19/2004,"$154,000 "
50468860,12/15/1987,"$73,500 "
50468870,4/29/2005,"$191,700 "
50468870,5/1/1985,"$64,582 "
50468870,9/26/1984,$0 
50468880,7/31/2007,"$234,900 "
50468880,5/21/1999,"$35,500 "
50468880,9/16/1998,"$29,450 "
50468880,3/14/1990,"$75,000 "
50468890,5/16/1985,"$72,422 "
50468890,9/26/1984,$0 
50468900,8/21/2024,$0 
50468900,9/29/2020,"$242,000 "
50468900,5/27/2005,"$205,500 "
50468900,4/30/1985,"$63,900 "
50468900,9/26/1984,$0 
50468910,7/29/2024,"$265,000 "
50468910,8/25/2005,"$200,000 "
50468910,4/29/1985,"$64,680 "
50468910,9/26/1984,$0 
50468920,9/28/2017,$0 
50468920,9/22/2015,"$180,000 "
50468920,2/20/2015,"$153,850 "
50468920,9/26/2006,"$249,000 "
50468920,1/7/1999,$0 
50468920,5/21/1997,"$70,000 "
50468920,10/26/1993,"$92,500 "
50468930,10/18/2004,"$163,639 "
50468930,8/22/2002,"$60,000 "
50468930,6/25/1985,"$63,050 "
50468940,7/12/2017,"$130,000 "
50468940,3/28/2006,"$218,000 "
50468940,3/19/2004,"$133,500 "
50468940,10/16/1998,"$32,000 "
50468940,11/5/1996,"$230,000 "
50468950,4/6/2002,"$67,000 "
50468950,4/6/2002,"$67,000 "
50468950,6/18/1985,"$78,890 "
50468960,1/10/2005,"$161,500 "
50468960,12/3/2003,"$76,500 "
50468960,12/27/1989,$0 
50468970,5/4/2020,"$202,000 "
50468970,7/26/2017,$0 
50468970,4/30/2004,"$158,000 "
50468970,11/18/2003,"$121,000 "
50468970,12/5/2000,"$45,000 "
50468980,5/15/2003,"$81,000 "
50468980,6/27/1985,"$69,825 "
50468980,9/26/1984,$0 
50468990,8/11/2004,$0 
50468990,7/24/2002,$0 
50468990,5/24/1985,"$80,500 "
50469000,8/7/2024,"$226,500 "
50469000,6/2/2021,"$209,900 "
50469000,10/2/2007,"$186,000 "
50469000,4/11/2005,"$185,000 "
50469000,10/22/2002,"$463,000 "
50469000,4/9/2002,"$57,500 "
50469010,6/2/2017,"$143,000 "
50469010,3/1/2017,"$95,000 "
50469010,5/28/2004,$0 
50469010,5/13/1985,"$65,900 "
50469010,9/26/1984,$0 
50469020,8/27/2018,$0 
50469020,3/23/2012,"$120,000 "
50469020,12/29/1995,"$65,000 "
50469020,4/30/1990,"$68,500 "
50469030,9/26/2023,"$289,000 "
50469030,6/24/2013,"$142,000 "
50469030,10/8/2004,"$207,500 "
50469030,10/7/2002,"$110,000 "
50469030,10/29/1990,"$85,000 "
50469040,5/29/2019,"$163,000 "
50469040,5/24/2005,"$197,500 "
50469040,8/30/2002,"$62,000 "
50469040,5/2/1985,$0 
50227240,3/4/2016,"$495,000 "
50227240,11/20/2008,"$483,000 "
50227240,8/23/1999,"$164,000 "
50227240,5/30/1996,"$149,000 "
50227240,6/22/1988,"$136,000 "
50227250,10/7/1998,$0 
50227250,10/16/1989,"$158,500 "
50227250,9/4/1987,"$122,000 "
50213000,8/8/2012,$0 
50213000,5/12/1986,$0 
50213000,8/26/1977,$0 
50213000,2/14/1976,$0 
50227260,3/21/1997,$0 
50227260,7/28/1978,"$60,000 "
50227260,4/19/1978,$0 
50227270,12/4/2018,"$445,000 "
50227270,6/15/2015,"$415,000 "
50227270,3/29/2013,"$355,000 "
50227270,2/23/2010,"$399,000 "
50227270,10/3/2005,$0 
50227270,4/30/2003,"$286,000 "
50227270,8/28/1978,"$60,000 "
50227280,9/7/2023,"$575,777 "
50227280,11/4/2019,$0 
50227280,11/4/2019,$0 
50227280,12/29/2017,"$415,000 "
50227280,11/9/2010,$0 
50227280,12/20/2006,$0 
50227280,8/10/2005,"$460,000 "
50227280,4/25/2002,"$260,500 "
50227280,6/24/1997,$0 
50227290,11/1/1982,$0 
50227290,7/31/1978,"$61,000 "
50227290,4/19/1978,$0 
50227300,8/14/2017,"$412,000 "
50227300,4/29/1999,"$134,900 "
50227300,7/31/1986,"$95,500 "
50227300,9/7/1984,"$78,400 "
50227320,3/28/2011,$0 
50227320,7/26/2007,$0 
50227320,6/27/1978,"$49,950 "
50227320,4/19/1978,$0 
50227310,5/24/2024,"$385,000 "
50227310,5/28/2013,"$299,900 "
50227310,4/26/2007,"$309,900 "
50227310,11/1/2002,"$200,000 "
50227310,3/14/1996,$0 
50227310,7/10/1978,"$38,500 "
50227330,1/27/2025,$0 
50227330,10/21/1992,$0 
50227330,9/21/1978,"$36,500 "
50227330,4/19/1978,$0 
50227340,9/1/2020,"$497,000 "
50227340,3/12/2019,"$436,000 "
50227340,5/7/2004,"$375,000 "
50227340,6/1/1989,"$130,000 "
50227340,8/4/1986,"$112,000 "
50227350,4/28/2020,"$495,500 "
50227350,7/24/1991,"$162,900 "
50227350,3/30/1987,"$114,000 "
50227350,1/13/1986,"$93,000 "
50225910,11/3/2006,"$380,000 "
50225910,4/8/2004,"$312,000 "
50225910,9/8/1994,"$129,000 "
50225910,8/26/1988,"$136,500 "
50225940,9/20/2018,"$395,600 "
50225940,11/28/2011,$0 
50225940,8/21/2000,"$149,000 "
50225940,8/7/2000,$0 
50225940,6/6/1994,"$124,000 "
50225920,10/10/1997,$0 
50225920,6/8/1978,"$36,950 "
50225920,4/19/1978,$0 
50225950,10/13/2000,"$102,900 "
50225950,5/26/1989,"$96,000 "
50225950,5/31/1985,"$61,000 "
50225930,4/29/2021,"$307,000 "
50225930,2/16/2018,"$271,000 "
50225930,4/24/2012,$0 
50225930,12/26/2006,"$265,000 "
50225930,3/15/2002,"$145,000 "
50225930,3/10/2000,"$88,000 "
50225930,9/18/1995,"$84,500 "
50225960,5/6/2014,$0 
50225960,7/29/2003,"$208,000 "
50225960,1/4/2001,"$102,000 "
50225960,3/13/1981,"$68,000 "
50226280,4/17/2023,"$600,000 "
50226280,8/31/2015,"$440,000 "
50226280,4/28/2010,"$427,900 "
50226280,3/26/2008,"$422,000 "
50226280,7/16/2004,"$382,500 "
50226280,10/23/2000,"$195,000 "
50226280,6/28/1999,"$174,950 "
50225970,12/21/2018,"$415,500 "
50225970,2/13/2017,"$373,000 "
50225970,12/23/2009,$0 
50225970,1/7/1993,$0 
50225970,7/15/1981,"$80,000 "
50225970,4/19/1978,$0 
50226000,12/12/2022,"$505,000 "
50226000,4/26/2018,"$405,000 "
50226000,1/19/2018,"$305,000 "
50226000,11/16/1998,"$128,000 "
50226000,9/12/1997,$0 
50226000,2/27/1996,"$124,000 "
50225980,4/28/2015,"$246,500 "
50225980,6/30/1989,"$105,000 "
50225980,12/3/1984,"$62,000 "
50225980,6/23/1978,"$35,950 "
50226010,4/4/2014,"$269,500 "
50226010,8/28/2008,"$264,500 "
50226010,9/26/2003,"$191,500 "
50226010,5/29/1981,"$63,600 "
50226010,6/8/1978,"$36,950 "
50225990,6/9/1978,"$36,950 "
50225990,4/19/1978,$0 
50226020,5/2/2016,"$257,000 "
50226020,4/2/2010,"$262,000 "
50226020,12/15/2000,"$94,000 "
50226020,7/1/1999,"$67,610 "
50226020,6/26/1990,"$103,000 "
50226290,4/25/1995,"$133,000 "
50226290,12/7/1984,"$87,000 "
50226290,7/26/1978,"$60,000 "
50226030,1/26/2001,"$140,000 "
50226030,1/26/2001,$0 
50226030,9/14/1979,"$72,500 "
50226060,9/26/1980,"$76,000 "
50226060,6/9/1978,"$50,950 "
50226060,4/19/1978,$0 
50226040,4/18/2003,"$145,000 "
50226040,8/25/1989,"$101,500 "
50226040,7/25/1978,"$36,950 "
50226070,3/14/2024,"$330,000 "
50226070,7/15/2011,"$245,000 "
50226070,6/30/2003,"$166,000 "
50226070,9/23/1996,"$77,250 "
50226070,3/10/1986,"$66,500 "
50226050,11/9/2005,$0 
50226050,11/3/1993,$0 
50226050,9/29/1989,"$105,500 "
50226080,4/13/2017,"$309,000 "
50226080,6/3/2009,"$295,000 "
50226080,11/30/1999,"$85,500 "
50226080,2/10/1983,"$62,000 "
50226080,6/23/1978,"$37,950 "
50226320,9/15/2008,"$355,000 "
50226320,11/26/1990,$0 
50226320,1/19/1982,"$89,000 "
50226320,1/1/1942,"$50,950 "
50226300,1/30/1992,$0 
50226300,6/29/1978,"$49,950 "
50226300,4/19/1978,$0 
50226340,5/31/2012,"$239,000 "
50226340,1/26/1990,"$106,500 "
50226340,8/25/1983,"$65,500 "
50226340,9/5/1978,"$38,500 "
50226310,3/26/2010,"$266,000 "
50226310,6/29/2004,"$248,100 "
50226310,5/11/1999,$0 
50226310,7/27/1989,"$106,000 "
50226090,9/9/2016,"$397,500 "
50226090,10/19/2006,$0 
50226090,7/29/2002,"$242,000 "
50226090,9/30/1999,"$139,500 "
50226090,7/1/1997,"$68,554 "
50226120,3/16/1989,"$138,000 "
50226120,5/14/1985,"$80,500 "
50226120,6/12/1978,"$49,950 "
50226100,5/30/2025,"$317,500 "
50226100,11/15/2021,$0 
50226100,1/6/2017,"$240,000 "
50226100,3/21/2013,"$245,000 "
50226100,6/29/2007,"$255,000 "
50226100,8/6/2003,"$185,000 "
50226100,3/10/1989,"$98,000 "
50226100,12/1/1983,"$60,000 "
50226130,6/24/1991,"$102,500 "
50226130,11/27/1989,"$102,000 "
50226130,1/1/1942,$0 
50226110,4/21/2015,"$257,000 "
50226110,5/12/2004,"$257,000 "
50226110,8/8/2001,"$124,000 "
50226110,5/23/1991,"$103,500 "
50226140,2/28/1986,"$64,500 "
50226140,6/16/1978,"$36,950 "
50226140,4/19/1978,$0 
50226370,10/26/1988,$0 
50226370,10/30/1986,"$98,000 "
50226370,8/25/1978,"$52,950 "
50226350,12/9/2015,$0 
50226350,5/24/2001,"$75,000 "
50226350,7/7/1978,"$51,950 "
50226350,4/19/1978,$0 
50226380,12/29/2021,"$265,000 "
50226380,12/21/1984,"$57,000 "
50226380,8/10/1978,"$37,500 "
50226380,4/19/1978,$0 
50226360,3/10/2000,"$85,000 "
50226360,2/24/1993,"$87,900 "
50226360,2/19/1988,"$90,500 "
50226150,3/23/2021,"$579,900 "
50226150,6/22/2010,"$399,000 "
50226150,3/5/2004,$0 
50226150,4/18/2002,"$245,000 "
50226150,7/14/1998,"$129,950 "
50226390,5/13/2020,"$510,000 "
50226390,6/30/2017,"$420,000 "
50226390,9/14/2007,$0 
50226390,1/9/2007,$0 
50226390,11/17/2006,"$365,000 "
50226390,2/19/2006,$0 
50226390,11/25/1987,$0 
50226390,7/11/1987,"$85,000 "
50226390,9/15/1981,$0 
50226160,6/14/2019,"$470,000 "
50226160,12/22/2017,$0 
50226160,4/26/2013,"$400,000 "
50226160,7/30/2010,"$395,000 "
50226160,4/29/2006,"$440,250 "
50226160,12/1/2003,"$311,900 "
50226160,2/23/1996,"$135,000 "
50226160,10/23/1987,"$125,000 "
50226400,6/2/2010,"$415,000 "
50226400,8/23/2006,"$413,000 "
50226400,11/26/2003,"$313,000 "
50226400,10/1/2003,$0 
50226400,9/30/1999,"$154,000 "
50226170,4/27/2022,"$540,000 "
50226170,10/17/2008,"$327,500 "
50226170,9/28/1989,"$155,000 "
50226170,8/13/1982,"$87,500 "
50226170,4/24/1981,"$82,088 "
50226180,5/9/2012,$0 
50226180,6/27/2002,"$215,000 "
50226180,3/4/2002,$0 
50226180,1/29/2001,$0 
50226210,7/5/2018,"$465,000 "
50226210,1/11/2016,"$340,000 "
50226210,4/29/2011,"$350,000 "
50226210,11/14/2002,$0 
50226210,11/14/2002,"$217,500 "
50226210,11/14/2002,$0 
50226210,6/16/1999,$0 
50226190,1/9/2015,"$217,000 "
50226190,5/28/1991,"$93,500 "
50226190,6/14/1989,$0 
50226190,11/26/1985,"$66,000 "
50226220,3/28/2012,$0 
50226220,2/13/1990,"$107,000 "
50226220,6/22/1978,"$35,950 "
50226220,4/19/1978,$0 
50226200,11/30/2006,"$265,000 "
50226200,3/26/2001,"$103,400 "
50226200,5/8/1981,"$61,000 "
50226200,6/16/1978,"$36,950 "
50226230,9/2/2015,"$243,000 "
50226230,6/28/2005,"$301,000 "
50226230,7/23/2001,"$121,000 "
50226230,11/2/1990,"$98,000 "
50226240,6/9/2000,"$175,000 "
50226240,5/10/1994,"$148,000 "
50226240,9/28/1989,"$148,000 "
50226250,5/14/1997,"$127,900 "
50226250,12/11/1992,"$133,000 "
50226250,4/28/1988,"$131,000 "
50226260,4/28/2021,"$550,000 "
50226260,4/11/2003,"$250,000 "
50226260,5/31/1996,$0 
50226260,4/30/1990,"$160,900 "
50226270,4/2/2021,$0 
50226270,12/7/2016,"$495,000 "
50226270,2/28/1997,$0 
50226270,2/28/1991,"$156,000 "
50226270,8/30/1984,"$82,000 "
50225080,3/15/1991,"$145,000 "
50225080,8/28/1986,"$110,000 "
50225080,1/18/1983,"$86,750 "
50225020,11/2/2020,"$510,000 "
50225020,7/6/2017,"$395,000 "
50225020,4/19/2013,"$340,000 "
50225020,11/29/2012,$0 
50225020,10/7/2011,"$359,900 "
50225020,5/23/2003,"$261,000 "
50225020,4/9/2001,"$160,000 "
50225020,11/8/1996,"$113,500 "
50225050,8/19/2013,$0 
50225050,9/19/2007,"$362,500 "
50225050,4/28/1993,"$137,750 "
50225050,12/27/1988,"$142,000 "
50225050,3/21/1983,"$78,000 "
50225030,10/21/2022,$0 
50225030,6/28/1993,$0 
50225030,3/25/1986,"$64,000 "
50225030,12/22/1980,"$64,500 "
50225060,10/19/2010,$0 
50225060,4/28/1978,"$35,950 "
50225060,4/19/1978,$0 
50225040,2/5/2024,"$310,000 "
50225040,7/29/2023,$0 
50225040,5/11/1978,"$37,950 "
50225040,4/19/1978,$0 
50225070,4/27/1978,"$36,950 "
50225070,4/19/1978,$0 
50224960,6/18/2003,"$262,900 "
50224960,6/15/2001,"$192,000 "
50224960,5/9/1978,"$49,950 "
50224990,7/28/2004,"$339,900 "
50224990,4/2/2001,"$175,500 "
50224990,5/12/1986,"$94,000 "
50224970,8/5/2022,"$316,031 "
50224970,5/10/2017,"$225,000 "
50224970,7/21/2006,"$280,000 "
50224970,7/31/2000,"$85,000 "
50224970,10/26/1995,"$86,000 "
50224970,6/16/1988,"$90,000 "
50225000,12/5/2013,"$237,000 "
50225000,5/25/2005,"$295,000 "
50225000,10/25/2001,"$140,175 "
50225000,5/30/2001,"$101,000 "
50224980,9/4/2003,"$202,500 "
50224980,1/17/1995,"$82,000 "
50224980,2/12/1986,"$65,000 "
50225010,4/29/2019,"$255,000 "
50225010,5/31/2007,"$235,500 "
50225010,2/25/2002,$0 
50225010,4/18/1991,"$103,500 "
50225010,2/24/1989,"$99,125 "
50224950,9/30/1994,"$135,000 "
50224950,4/26/1978,"$60,000 "
50224950,4/19/1978,$0 
50224940,5/26/2011,"$375,000 "
50224940,1/25/2008,$0 
50224940,6/14/2000,"$170,000 "
50224940,5/25/1978,"$62,000 "
50224940,4/19/1978,$0 
60044410,6/28/2022,"$1,804,635 "
60044400,6/29/2022,"$1,659,505 "
60044390,7/8/2022,"$1,701,519 "
60044380,6/28/2022,"$1,591,469 "
60044370,6/24/2024,"$1,800,000 "
60044370,7/8/2022,"$1,673,081 "
50411510,5/3/2019,"$8,200,000 "
50411510,12/7/2012,"$6,500,000 "
50411510,1/22/2008,"$6,300,000 "
50411510,10/31/2000,"$11,250,000 "
50411510,5/28/1998,"$9,900,000 "
50411510,8/31/1995,$0 
60040210,9/27/2024,$0 
60040210,6/15/2021,"$1,593,612 "
60040200,5/16/2023,"$1,650,000 "
60040200,5/28/2021,"$1,549,636 "
60040190,5/26/2021,"$1,499,102 "
60040180,6/7/2021,"$1,496,354 "
60040170,11/4/2021,"$1,665,000 "
60040160,5/24/2021,"$1,594,204 "
50411500,7/23/2001,"$15,950,000 "
50411500,5/22/1998,"$12,500,000 "
50411500,11/22/1983,$0 
60000080,4/14/2006,"$229,900 "
60000080,2/17/2006,$0 
60000090,9/24/2020,"$275,000 "
60000090,3/17/2006,"$297,900 "
60000090,2/17/2006,$0 
60000100,10/7/2020,"$268,000 "
60000100,3/3/2006,"$279,900 "
60000100,2/17/2006,$0 
60000110,3/24/2022,"$290,000 "
60000110,7/7/2015,"$259,900 "
60000110,4/4/2006,"$302,900 "
60000110,2/17/2006,$0 
60000120,11/6/2020,"$302,500 "
60000120,3/25/2013,$0 
60000120,8/13/2010,"$272,000 "
60000120,3/3/2006,"$309,900 "
60000120,2/17/2006,$0 
60000130,2/1/2019,"$259,900 "
60000130,4/28/2006,"$284,900 "
60000130,2/17/2006,$0 
60000140,8/29/2023,"$317,500 "
60000140,5/15/2023,$0 
60000140,8/14/2020,"$300,000 "
60000140,4/25/2006,"$315,900 "
60000140,2/17/2006,$0 
60000150,8/9/2024,"$308,000 "
60000150,3/23/2023,$0 
60000150,12/12/2018,"$255,000 "
60000150,11/20/2009,"$269,900 "
60000150,3/17/2006,"$323,900 "
60000150,2/17/2006,$0 
60000160,11/16/2017,"$256,900 "
60000160,3/30/2006,"$289,900 "
60000160,2/17/2006,$0 
50404500,4/19/2023,"$330,000 "
50404500,6/3/2002,"$109,000 "
50404500,6/29/1990,"$109,500 "
50404500,5/13/1984,"$79,900 "
50404510,2/18/2021,"$325,000 "
50404510,8/4/2010,$0 
50404510,11/17/2006,"$242,000 "
50404510,4/5/2004,"$221,750 "
50404510,1/27/1989,$0 
50404510,1/27/1989,"$99,000 "
50404520,6/30/2020,"$310,000 "
50404520,5/30/2008,"$257,000 "
50404520,8/3/1983,"$79,900 "
50404520,7/14/1983,$0 
50404530,6/28/1991,"$105,000 "
50404530,12/31/1984,$0 
50404530,1/1/1942,$0 
50404540,11/3/2021,"$315,100 "
50404540,2/2/2021,$0 
50404540,9/17/2002,"$195,000 "
50404540,4/10/2000,"$115,000 "
50404540,3/23/2000,$0 
50404550,5/31/2019,"$310,000 "
50404550,8/16/2012,$0 
50404550,9/29/2006,"$290,000 "
50404550,6/21/1996,"$116,500 "
50404550,7/29/1993,"$120,000 "
50404550,5/12/1989,"$122,500 "
50404560,2/7/2025,"$450,000 "
50404560,10/27/2020,"$400,000 "
50404560,6/30/2014,"$327,000 "
50404560,1/29/2003,"$205,000 "
50404560,7/17/2000,$0 
50404560,3/31/1999,"$52,850 "
50404570,3/5/2015,"$335,000 "
50404570,4/20/2012,"$329,000 "
50404570,6/15/2007,"$328,000 "
50404570,2/26/2001,"$146,000 "
50404570,11/24/1987,"$109,000 "
50404570,8/31/1984,"$89,900 "
50404580,1/12/1990,"$110,000 "
50404580,7/20/1983,"$82,400 "
50404580,7/14/1983,$0 
50404590,10/2/2024,$0 
50404590,6/27/2024,$0 
50404590,10/6/2021,$0 
50404590,11/27/2007,"$273,240 "
50404590,1/19/1993,"$98,000 "
50404590,9/2/1987,"$90,000 "
50404590,3/9/1987,"$78,000 "
50404600,8/4/2021,"$385,000 "
50404600,4/15/2015,"$339,000 "
50404600,6/22/2012,$0 
50404600,3/6/2009,"$303,000 "
50404600,2/28/2007,"$330,000 "
50404600,3/10/2004,"$213,200 "
50404600,3/29/2001,"$135,000 "
50404600,10/31/1995,"$115,500 "
50404610,11/14/2014,"$265,900 "
50404610,2/6/2012,$0 
50404610,7/24/2007,"$265,000 "
50404610,4/23/2003,"$190,000 "
