account_num,year_built,construction_quality,building_condition,hvac,building_type,gross_building_area,net_leasable_area
50069800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50069900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50070900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50071900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50072900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50073900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50074900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50075900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50076900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50077900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50078900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50079900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50080900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50081900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50082900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50083900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50084900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50085900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50086900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50087900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50088900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50089900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090400,1967,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50090900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50091900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50092900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50093900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094600,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094700,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094800,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50094900,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50095000,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50095100,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50095200,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50095300,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50095400,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50095500,1967,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
